"StationName","StationLocation","DateTime","RecordId","RoadSurfaceTemperature","AirTemperature"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:29:00 PM","7009583","53.37","50.00"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:30:00 PM","7009584","53.35","49.99"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:31:00 PM","7009585","53.34","49.96"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:32:00 PM","7009586","53.32","49.96"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:33:00 PM","7009587","53.32","49.97"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:34:00 PM","7009588","53.29","49.98"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:35:00 PM","7009589","53.28","49.96"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:36:00 PM","7009590","53.28","49.98"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:37:00 PM","7009591","53.27","49.99"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:38:00 PM","7009592","53.24","49.95"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:39:00 PM","7009593","53.23","49.92"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 13 09:40:00 PM","7009594","53.20","49.91"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:24:00 AM","5284160","47.89","47.23"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:25:00 AM","5284161","47.89","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:26:00 AM","5284162","47.89","47.25"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:27:00 AM","5284163","47.88","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:28:00 AM","5284164","47.88","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:29:00 AM","5284165","47.87","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:30:00 AM","5284166","47.87","47.27"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:18:00 AM","7010052","47.93","46.35"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:19:00 AM","7010053","47.94","46.35"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:20:00 AM","7010054","47.95","46.36"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:21:00 AM","7010055","47.94","46.33"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:22:00 AM","7010056","47.94","46.35"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:23:00 AM","7010057","47.94","46.38"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:24:00 AM","7010058","47.93","46.39"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:25:00 AM","7010059","47.94","46.40"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:26:00 AM","7010060","47.93","46.39"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:27:00 AM","7010061","47.94","46.49"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:28:00 AM","7010062","47.94","46.49"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:29:00 AM","7010063","47.93","46.49"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:30:00 AM","7010064","47.93","46.56"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:31:00 AM","7010065","47.93","46.50"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 14 05:32:00 AM","7010066","47.93","46.39"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:26:00 AM","3906185","53.65","46.85"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:27:00 AM","3906186","53.63","46.85"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:28:00 AM","3906187","53.63","46.89"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:29:00 AM","3906188","53.63","46.87"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:30:00 AM","3906189","53.61","46.85"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:31:00 AM","3906190","53.61","46.84"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:32:00 AM","3906191","53.59","46.81"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:33:00 AM","3906192","53.59","46.78"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:34:00 AM","3906193","53.59","46.77"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:35:00 AM","3906194","53.58","46.81"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:36:00 AM","3906195","53.57","46.84"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:37:00 AM","3906196","53.56","46.82"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:38:00 AM","3906197","53.55","46.83"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:39:00 AM","3906198","53.55","46.83"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:20:00 AM","5284156","47.91","47.22"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:28:00 AM","7011322","43.71","42.80"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:29:00 AM","7011323","43.70","42.77"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:30:00 AM","7011324","43.68","42.80"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:31:00 AM","7011325","43.67","42.84"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:32:00 AM","7011326","43.64","42.86"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:33:00 AM","7011327","43.64","42.85"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:34:00 AM","7011328","43.63","42.84"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:35:00 AM","7011329","43.61","42.82"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:36:00 AM","7011330","43.60","42.78"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:37:00 AM","7011331","43.59","42.77"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:38:00 AM","7011332","43.58","42.77"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:39:00 AM","7011333","43.56","42.76"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:40:00 AM","7011334","43.56","42.76"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:26:00 AM","6585352","48.17","41.25"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:27:00 AM","6585353","48.17","41.21"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:28:00 AM","6585354","48.14","41.20"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:29:00 AM","6585355","48.13","41.07"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:30:00 AM","6585356","48.13","41.06"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:31:00 AM","6585357","48.13","41.10"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:32:00 AM","6585358","48.12","41.16"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:33:00 AM","6585359","48.10","41.22"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:34:00 AM","6585360","48.09","41.26"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:35:00 AM","6585361","48.09","41.24"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:36:00 AM","6585362","48.09","41.23"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:37:00 AM","6585363","48.08","41.19"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:38:00 AM","6585364","48.06","41.12"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:39:00 AM","6585365","48.05","41.20"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 02:40:00 AM","6585366","48.05","41.27"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 06:12:00 PM","6586298","47.86","41.33"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 06:56:00 PM","7031303","46.46","46.46"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 06:57:00 PM","7031304","46.44","46.44"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 06:58:00 PM","7031305","46.43","46.43"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 06:59:00 PM","7031306","46.41","46.41"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:00:00 PM","7031307","46.38","46.38"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:01:00 PM","7031308","46.36","46.36"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:02:00 PM","7031309","46.35","46.35"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:03:00 PM","7031310","46.33","46.33"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:04:00 PM","7031311","46.32","46.32"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:05:00 PM","7031312","46.31","46.31"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:06:00 PM","7031313","46.31","46.31"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:07:00 PM","7031314","46.31","46.31"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:08:00 PM","7031315","46.29","46.29"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:09:00 PM","7031316","46.27","46.27"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 15 07:10:00 PM","7031317","46.27","46.27"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 06:56:00 PM","5286412","45.00","42.44"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 06:57:00 PM","5286413","44.97","42.40"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 15 06:58:00 PM","5286414","44.94","42.36"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:36:00 PM","5286212","49.31","43.07"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:37:00 PM","5286213","49.26","43.07"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:38:00 PM","5286214","49.22","43.08"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:39:00 PM","5286215","49.17","43.24"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:40:00 PM","5286216","49.13","43.32"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:41:00 PM","5286217","49.09","43.35"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:42:00 PM","5286218","49.05","43.32"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:43:00 PM","5286219","49.01","43.32"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:44:00 PM","5286220","48.99","43.29"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:45:00 PM","5286221","48.95","43.30"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:46:00 PM","5286222","48.92","43.43"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:47:00 PM","5286223","48.91","43.56"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:48:00 PM","5286224","48.88","43.48"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:49:00 PM","5286225","48.86","43.50"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:50:00 PM","5286226","48.84","43.47"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:07:00 AM","7011361","43.20","42.79"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:02:00 PM","6586108","53.02","44.73"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:21:00 AM","5284157","47.91","47.23"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:22:00 AM","5284158","47.91","47.22"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:23:00 AM","5284159","47.90","47.22"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:24:00 AM","5284160","47.89","47.23"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:25:00 AM","5284161","47.89","47.26"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:26:00 AM","5284162","47.89","47.25"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:27:00 AM","5284163","47.88","47.26"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:28:00 AM","5284164","47.88","47.26"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:29:00 AM","5284165","47.87","47.26"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 14 05:30:00 AM","5284166","47.87","47.27"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:16:00 AM","6584082","51.11","46.09"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:17:00 AM","6584083","51.10","46.05"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:18:00 AM","6584084","51.08","46.03"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:19:00 AM","6584085","51.08","46.00"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:20:00 AM","6584086","51.07","45.97"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:21:00 AM","6584087","51.07","45.96"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:22:00 AM","6584088","51.07","45.94"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:23:00 AM","6584089","51.07","45.89"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:24:00 AM","6584090","51.06","45.90"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:25:00 AM","6584091","51.05","45.91"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:26:00 AM","6584092","51.04","45.96"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:27:00 AM","6584093","51.03","45.90"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:28:00 AM","6584094","51.03","45.88"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:29:00 AM","6584095","51.03","45.88"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 05:30:00 AM","6584096","51.02","45.92"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:26:00 AM","5284162","47.89","47.25"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:27:00 AM","5284163","47.88","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:28:00 AM","5284164","47.88","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:29:00 AM","5284165","47.87","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:30:00 AM","5284166","47.87","47.27"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:03:00 PM","6586109","52.98","44.66"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:04:00 PM","6586110","52.95","44.70"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:05:00 PM","6586111","52.91","44.59"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:06:00 PM","6586112","52.89","44.48"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:07:00 PM","6586113","52.85","44.52"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:08:00 PM","6586114","52.81","44.63"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:09:00 PM","6586115","52.78","44.59"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 15 03:10:00 PM","6586116","52.74","44.53"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:56:00 PM","7012070","55.09","45.31"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:57:00 PM","7012071","54.93","45.18"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:58:00 PM","7012072","54.78","45.09"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 02:59:00 PM","7012073","54.65","45.04"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:00:00 PM","7012074","54.52","45.01"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:01:00 PM","7012075","54.38","45.05"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:02:00 PM","7012076","54.25","45.06"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:03:00 PM","7012077","54.13","45.16"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:04:00 PM","7012078","54.00","45.08"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:05:00 PM","7012079","53.86","44.93"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:06:00 PM","7012080","53.75","44.98"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:07:00 PM","7012081","53.65","45.10"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:08:00 PM","7012082","53.58","45.20"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:09:00 PM","7012083","53.51","45.30"
"MagnoliaBridge","POINT (-122.387341 47.633454)","2026 Apr 15 03:10:00 PM","7012084","53.44","45.34"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:31:00 AM","5284167","47.87","47.29"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:32:00 AM","5284168","47.87","47.29"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:33:00 AM","5284169","47.87","47.26"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:34:00 AM","5284170","47.87","47.25"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:35:00 AM","5284171","47.87","47.23"
"SpokaneSwingBridge","POINT (-122.351743 47.571389)","2026 Apr 15 03:17:00 PM","5286193","49.84","45.19"
"AlbroPlaceAirportWay","POINT (-122.314114 47.547426)","2026 Apr 14 05:40:00 AM","3906199","53.55","46.77"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:06:00 AM","7029093","48.97","48.97"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:07:00 AM","7029094","48.95","48.95"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:08:00 AM","7029095","48.96","48.96"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:09:00 AM","7029096","48.95","48.95"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:10:00 AM","7029097","48.94","48.94"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:11:00 AM","7029098","48.94","48.94"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:12:00 AM","7029099","48.94","48.94"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:13:00 AM","7029100","48.93","48.93"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:14:00 AM","7029101","48.92","48.92"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:15:00 AM","7029102","48.91","48.91"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:16:00 AM","7029103","48.90","48.90"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:17:00 AM","7029104","48.89","48.89"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:18:00 AM","7029105","48.88","48.88"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:19:00 AM","7029106","48.88","48.88"
"RooseveltWay_NE80thSt","POINT (-122.31765 47.692098)","2026 Apr 14 06:20:00 AM","7029107","48.88","48.88"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:06:00 AM","6584132","50.83","45.96"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:07:00 AM","6584133","50.83","45.95"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:08:00 AM","6584134","50.83","45.97"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:09:00 AM","6584135","50.83","45.96"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:10:00 AM","6584136","50.83","45.93"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:11:00 AM","6584137","50.83","45.88"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:12:00 AM","6584138","50.82","45.84"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:13:00 AM","6584139","50.81","45.88"
"AuroraBridge","POINT (-122.347278 47.643174)","2026 Apr 14 06:14:00 AM","6584140","50.80","45.87"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:36:00 AM","5284172","47.87","47.21"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:37:00 AM","5284173","47.86","47.19"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:38:00 AM","5284174","47.86","47.17"
"HarborAveUpperNorthBridge","POINT (-122.370873 47.571695)","2026 Apr 14 05:39:00 AM","5284175","47.85","47.16"
